#label	#1ID	#2ID	#english_sentence	#french_sentence
1	122	123	His plants are still in the apartment and the two take all of the plants with them back to their place .	Il reste donc chez lui et les deux sœurs s' occupent du show toutes seules .
1	123	124	In the 19th and early 20th centuries , some writers wrote their own lists with names such as Wonders of the Middle Ages , Seven Wonders of the Middle Ages , Seven Wonders of the Medieval Mind , and Architectural Wonders of the Middle Ages .	De 1924 au début de la Seconde Guerre mondiale , il publie 12 romans d' une grande variété de genre : histoires de mer , romans sociaux concernant l' Angleterre moderne , contes d' une terre imaginaire en Amérique centrale et récits pour les enfants .
1	124	125	So fear Allah as much as ye can ; listen and obey and spend in charity for the benefit of your own soul and those saved from the covetousness of their own souls , they are the ones that achieve prosperity .	Craignez Allah et parlez avec droiture afin qu' il améliore vos actions et vous pardonne vos péchés .
1	125	126	He played a number of List A and Twenty20 games for Western Australia in during the 2007 / 08 season , but was not offered a contract for 2008 / 09 .	Il est l' un des vingt-cinq joueurs sous contrat avec la fédération australienne , Cricket Australia , lors de la saison 2007-2008 , mais ne compte aucune sélection .
1	126	127	There is also some confusion over whether IWW leader Britt Smith was jailed at this point or captured soon thereafter .	Fait prisonnier durant la traversée par une frégate anglaise , le général Boyer est conduit à Londres , et échangé peu après .
1	127	128	It is constructed of brick and sandstone , and measures 70 feet by 70 feet .	La voûte est déjà construite sur une longueur de 100 mètres , et les cintres sont posés sur une longueur de 70 mètres .
1	128	129	His service ended during his United States Marine Corps Recruit Training , when he was given a medical discharge for asthma .	Il obtient alors des emplois subalternes et travaille à la marine américaine , d' où il fut renvoyé après avoir été diagnostiqué schizophrène .
1	129	130	Once they crossed the bridge , Fleming destroys the bridge , allowing him to live the rest of his life in solitude .	Après la prise du Pas de Suze , le régiment en passe le pont de la Doire ripaire pour aller loger à Bussoleno .
1	130	131	Consequently , this philosophical essay appears today as a fragment of an unfinished work .	Pour autant , une analyse historiographique plus affinée contribue à faire de ce scénario un tableau qui ne soit pas définitif .
1	131	132	Sandman no-showed an Impact ! taping on August 23 and has made no more appearances for the company since .	Lors de l' émission On va s' gêner du 27 août 2012 , il annonce avoir changé et ne plus avoir sa carte à l' UMP .
1	132	133	Men named Diego and Fernando González appear together in contemporary records , but there is no indication they were linked to Carrión and the Banu Gómez .	Bien que Ponce et Yerba appartiennent à des ordres différents , on pense qu' ils se connaissaient car ils ont eu des relations actives avec la cour espagnole .
1	133	134	This ability was finally unleashed in the episode " The Balance " by Wonder Woman 's mother Queen Hippolyta who revealed that Diana had stolen the uniform before being told of its full capabilities .	Cet épisode secret a été livré dans un entretien de Michel Surya avec Diane Bataille ( née Diane de Beauharnais Kotchoubey ) qui précise que Bataille avait dépensé la presque totalité de l' héritage de sa mère pour faire sortir Violette .
1	134	135	Tengri Bögü 's uncle , Tun Bagha Tarkhan opposed this plan , fearing it would result in Uyghur complete assimilation into Han-Chinese culture .	Un jour , Joseph-Balsora Turgeon protesta avec véhémence quand on proposa l' exclusion des Canadiens français de cette institution culturelle .
1	135	136	Most of his compositions were choral works , but he sometimes wrote for instrumental and orchestral forces .	Ses compositions sont en grande partie des œuvres électroacoustiques , mais elle a également écrit pour des ensembles et a réalisé plusieurs œuvres radiophoniques .
1	136	137	In an interview , his former teammate Wolfgang Seguin said that he and his teammates had had no contact with Enge since the late 1970s .	De sa première saison , Dussault indique qu' il a eu l' appui du vétéran Glen Weir et qu' il a eu une relation peu orthodoxe avec des joueurs du même âge que lui .
1	137	138	Beginning in 1978 , he invited Mary Douglas , then at the Russell Sage Foundation , to be the co-chair of the Commission .	En 1982 , André Rousselet succède à Jacques Douce à la tête d' Havas , et appelle Dauzier comme directeur général .
1	138	139	In February 1992 , Evans was transferred to the Bureau of Investigative Services , where he was responsible for detectives and investigations .	En 1992 , il a été rapporteur de la commission d' enquête sur la sida , au moment où la question de la responsabilité des dirigeants politiques a été posée .
1	139	140	This plan went into action with some of the victims being Mrs. Junko and Mayor Grody 's mother .	Le même jour , on apprend que la femme dont il est accusé de l' assassinat est la femme d' Yves Gardel et la mère de Mathias .
1	140	141	Danish journalists noted that the Committee on External Economic Relations in the Mayor 's office was responsible for foreigners in Saint Petersburg .	La société immobilière Inform-Future était chargée de la construction des premiers bâtiments de bureaux pour des sociétés étrangères au centre de Saint-Pétersbourg .
1	141	142	The most significant failure of the service during the war was known as the Venlo incident , named for the Dutch town where much of the operation took place .	Ce qui devait être une tragique défaite du Gondor se transforma en une victoire éclatante qui fut connue sous le nom de la bataille du " Champ de Celebrant " , car tel était le nom de la plaine où s' était déroulée en grande partie la bataille .
1	142	143	This alerted the British Parliament and European Union officials that Muad was communicating closely with while he staying in the UK representing Maldivian Democratic Party and working to free Sandhaanu political prisoners in Maldives .	Il a été avancé qu' à l' époque de l' invasion de l' Angleterre par les Normands , il devait être en exil en Europe , travaillant avec succès comme mercenaire pour le comte de Flandre , Baudouin V , et qu' il serait alors rentré en Angleterre pour soutenir la cause anglo-danoise .
1	143	144	Extreme Shock Ammunition offers an " Enhanced Penetration Round " that sends a 60 gr. bullet at 1196 fps for 190 ft lbs of energy .	Ou encore , ramasser dix " étoiles jaunes " donnent une " lampe jaune " , qui transforme tous les objets cachés en objets à 10000 pts .
1	144	145	The sanctuary is one of three Sundarbans wildlife sanctuaries , the others being the Sundarbans East Wildlife Sanctuary and the Sundarbans West Wildlife Sanctuary .	C' est l' un des trois sanctuaires désignés par la commission , les autres étant le sanctuaire baleinier de l' océan Austral et le sanctuaire baleinier de l' océan Indien .
1	145	146	On November 2 , 2015 , Richmond was reacquired by the Rio Grande Valley Vipers , only to be waived by the Vipers on November 11 .	Le 16 février 2014 , il retourne chez les Vipers de Rio Grande Valley mais il est retiré de l' effectif le 26 mars 2014 .
1	146	147	The band is considered a Supergroup in their community because of the fact that they were all well known accomplished musicians before getting together .	Le groupe est resté un groupe pour connaisseurs mais une influence importante et citée par de nombreux musiciens en raison de la qualité des compositions .
